0.00512 2.71667e-47
0.00615103 2.72172e-47
0.00718207 2.72654e-47
0.0082131 2.73142e-47
0.00924414 2.73632e-47
0.0102752 2.7411e-47
0.0113062 2.74594e-47
0.0123372 2.7508e-47
0.0133683 2.75567e-47
0.0143993 2.76058e-47
0.0154303 2.76556e-47
0.0164614 2.7706e-47
0.0174924 2.77567e-47
0.0185234 2.78083e-47
0.0195545 2.78606e-47
0.0205855 2.79132e-47
0.0216166 2.79668e-47
0.0226476 2.80212e-47
0.0236786 2.80759e-47
0.0247097 2.81314e-47
0.0257407 2.81876e-47
0.0267717 2.82442e-47
0.0278028 2.83016e-47
0.0288338 2.83595e-47
0.0298648 2.84177e-47
0.0308959 2.84768e-47
0.0319269 2.85362e-47
0.0329579 2.85959e-47
0.033989 2.86563e-47
0.03502 2.8717e-47
0.036051 2.87779e-47
0.0370821 2.88395e-47
0.0381131 2.89014e-47
0.0391441 2.89634e-47
0.0401752 2.9026e-47
0.0412062 2.90887e-47
0.0422372 2.91517e-47
0.0432683 2.9215e-47
0.0442993 2.92786e-47
0.0453303 2.93423e-47
0.0463614 2.94064e-47
0.0473924 2.94706e-47
0.0484234 2.95349e-47
0.0494545 2.95995e-47
0.0504855 2.96641e-47
0.0515166 2.97289e-47
0.0525476 2.97938e-47
0.0535786 2.98589e-47
0.0546097 2.99241e-47
0.0556407 2.99894e-47
0.0566717 3.00547e-47
0.0577028 3.01201e-47
0.0587338 3.01857e-47
0.0597648 3.02512e-47
0.0607959 3.03169e-47
0.0618269 3.03825e-47
0.0628579 3.04483e-47
0.063889 3.0514e-47
0.06492 3.05797e-47
0.065951 3.06455e-47
0.0669821 3.07112e-47
0.0680131 3.0777e-47
0.0690441 3.08429e-47
0.0700752 3.09085e-47
0.0711062 3.09742e-47
0.0721372 3.104e-47
0.0731683 3.11056e-47
0.0741993 3.11713e-47
0.0752303 3.1237e-47
0.0762614 3.13024e-47
0.0772924 3.1368e-47
0.0783234 3.14335e-47
0.0793545 3.14989e-47
0.0803855 3.15644e-47
0.0814166 3.16296e-47
0.0824476 3.16949e-47
0.0834786 3.176e-47
0.0845097 3.18252e-47
0.0855407 3.18901e-47
0.0865717 3.19551e-47
0.0876028 3.20199e-47
0.0886338 3.20846e-47
0.0896648 3.21494e-47
0.0906959 3.22139e-47
0.0917269 3.22784e-47
0.0927579 3.23429e-47
0.093789 3.24071e-47
0.09482 3.24713e-47
0.095851 3.25355e-47
0.0968821 3.25994e-47
0.0979131 3.26632e-47
0.0989441 3.27271e-47
0.0999752 3.27907e-47
0.101006 3.28542e-47
0.102037 3.29178e-47
0.103068 3.29809e-47
0.104099 3.30441e-47
0.10513 3.31073e-47
0.106161 3.31702e-47
0.107192 3.3233e-47
0.108223 3.32957e-47
0.109254 3.33582e-47
0.110286 3.34206e-47
0.111317 3.3483e-47
0.112348 3.35451e-47
