0.00512 2.65562e-44
0.00615103 2.65867e-44
0.00718207 2.6615e-44
0.0082131 2.66438e-44
0.00924414 2.66728e-44
0.0102752 2.67005e-44
0.0113062 2.67286e-44
0.0123372 2.6757e-44
0.0133683 2.67855e-44
0.0143993 2.68142e-44
0.0154303 2.68435e-44
0.0164614 2.68734e-44
0.0174924 2.69035e-44
0.0185234 2.69344e-44
0.0195545 2.6966e-44
0.0205855 2.69978e-44
0.0216166 2.70304e-44
0.0226476 2.70638e-44
0.0236786 2.70973e-44
0.0247097 2.71317e-44
0.0257407 2.71666e-44
0.0267717 2.72018e-44
0.0278028 2.72377e-44
0.0288338 2.72741e-44
0.0298648 2.73106e-44
0.0308959 2.73479e-44
0.0319269 2.73855e-44
0.0329579 2.74232e-44
0.033989 2.74617e-44
0.03502 2.75003e-44
0.036051 2.7539e-44
0.0370821 2.75783e-44
0.0381131 2.76178e-44
0.0391441 2.76573e-44
0.0401752 2.76974e-44
0.0412062 2.77375e-44
0.0422372 2.77777e-44
0.0432683 2.78182e-44
0.0442993 2.78588e-44
0.0453303 2.78996e-44
0.0463614 2.79405e-44
0.0473924 2.79814e-44
0.0484234 2.80225e-44
0.0494545 2.80637e-44
0.0504855 2.81049e-44
0.0515166 2.81462e-44
0.0525476 2.81875e-44
0.0535786 2.82289e-44
0.0546097 2.82703e-44
0.0556407 2.83117e-44
0.0566717 2.83531e-44
0.0577028 2.83945e-44
0.0587338 2.84359e-44
0.0597648 2.84773e-44
0.0607959 2.85186e-44
0.0618269 2.85599e-44
0.0628579 2.86012e-44
0.063889 2.86423e-44
0.06492 2.86835e-44
0.065951 2.87246e-44
0.0669821 2.87655e-44
0.0680131 2.88065e-44
0.0690441 2.88474e-44
0.0700752 2.8888e-44
0.0711062 2.89287e-44
0.0721372 2.89693e-44
0.0731683 2.90097e-44
0.0741993 2.905e-44
0.0752303 2.90903e-44
0.0762614 2.91304e-44
0.0772924 2.91704e-44
0.0783234 2.92103e-44
0.0793545 2.92499e-44
0.0803855 2.92896e-44
0.0814166 2.93291e-44
0.0824476 2.93683e-44
0.0834786 2.94076e-44
0.0845097 2.94466e-44
0.0855407 2.94854e-44
0.0865717 2.95242e-44
0.0876028 2.95628e-44
0.0886338 2.96012e-44
0.0896648 2.96395e-44
0.0906959 2.96776e-44
0.0917269 2.97155e-44
0.0927579 2.97534e-44
0.093789 2.9791e-44
0.09482 2.98284e-44
0.095851 2.98658e-44
0.0968821 2.99028e-44
0.0979131 2.99397e-44
0.0989441 2.99766e-44
0.0999752 3.0013e-44
0.101006 3.00494e-44
0.102037 3.00858e-44
0.103068 3.01217e-44
0.104099 3.01575e-44
0.10513 3.01933e-44
0.106161 3.02287e-44
0.107192 3.0264e-44
0.108223 3.02992e-44
0.109254 3.0334e-44
0.110286 3.03687e-44
0.111317 3.04033e-44
0.112348 3.04376e-44
0.113379 3.04718e-44
0.11441 3.05058e-44
0.115441 3.05395e-44
0.116472 3.05731e-44
0.117503 3.06065e-44
0.118534 3.06396e-44
0.119565 3.06726e-44
0.120596 3.07054e-44
0.121627 3.07379e-44
0.122658 3.07704e-44
0.123689 3.08025e-44
0.12472 3.08344e-44
0.125751 3.08663e-44
0.126782 3.08978e-44
0.127813 3.09292e-44
0.128844 3.09604e-44
0.129875 3.09913e-44
0.130906 3.10221e-44
0.131937 3.10528e-44
0.132968 3.1083e-44
0.133999 3.11132e-44
0.13503 3.11432e-44
0.136061 3.11728e-44
0.137092 3.12024e-44
0.138123 3.12318e-44
0.139154 3.12609e-44
0.140186 3.12898e-44
0.141217 3.13186e-44
0.142248 3.1347e-44
0.143279 3.13753e-44
0.14431 3.14035e-44
0.145341 3.14313e-44
0.146372 3.1459e-44
0.147403 3.14865e-44
0.148434 3.15137e-44
0.149465 3.15409e-44
0.150496 3.15677e-44
0.151527 3.15943e-44
0.152558 3.16208e-44
0.153589 3.1647e-44
0.15462 3.1673e-44
0.155651 3.16989e-44
0.156682 3.17245e-44
0.157713 3.17499e-44
0.158744 3.17752e-44
0.159775 3.18001e-44
0.160806 3.18249e-44
0.161837 3.18496e-44
0.162868 3.18739e-44
0.163899 3.1898e-44
0.16493 3.19221e-44
0.165961 3.19457e-44
0.166992 3.19693e-44
0.168023 3.19927e-44
0.169054 3.20158e-44
0.170086 3.20387e-44
0.171117 3.20615e-44
0.172148 3.20839e-44
0.173179 3.21063e-44
0.17421 3.21284e-44
0.175241 3.21503e-44
0.176272 3.2172e-44
0.177303 3.21935e-44
0.178334 3.22147e-44
0.179365 3.22359e-44
0.180396 3.22568e-44
0.181427 3.22774e-44
0.182458 3.22979e-44
0.183489 3.23182e-44
0.18452 3.23382e-44
0.185551 3.23581e-44
0.186582 3.23777e-44
0.187613 3.23971e-44
0.188644 3.24165e-44
0.189675 3.24355e-44
0.190706 3.24543e-44
0.191737 3.2473e-44
0.192768 3.24914e-44
0.193799 3.25096e-44
0.19483 3.25277e-44
0.195861 3.25455e-44
0.196892 3.25631e-44
0.197923 3.25807e-44
0.198954 3.25978e-44
0.199986 3.26148e-44
0.201017 3.26318e-44
0.202048 3.26483e-44
0.203079 3.26647e-44
0.20411 3.2681e-44
0.205141 3.2697e-44
0.206172 3.27129e-44
0.207203 3.27286e-44
0.208234 3.27439e-44
0.209265 3.27592e-44
0.210296 3.27743e-44
0.211327 3.27891e-44
0.212358 3.28038e-44
0.213389 3.28182e-44
0.21442 3.28324e-44
0.215451 3.28465e-44
0.216482 3.28604e-44
0.217513 3.2874e-44
0.218544 3.28876e-44
0.219575 3.29008e-44
0.220606 3.29139e-44
0.221637 3.29269e-44
0.222668 3.29395e-44
0.223699 3.2952e-44
0.22473 3.29644e-44
0.225761 3.29765e-44
0.226792 3.29884e-44
0.227823 3.30002e-44
0.228854 3.30117e-44
0.229886 3.3023e-44
0.230917 3.30343e-44
0.231948 3.30452e-44
0.232979 3.3056e-44
0.23401 3.30666e-44
0.235041 3.3077e-44
0.236072 3.30872e-44
0.237103 3.30973e-44
0.238134 3.31071e-44
0.239165 3.31167e-44
0.240196 3.31262e-44
0.241227 3.31354e-44
0.242258 3.31446e-44
0.243289 3.31535e-44
0.24432 3.31622e-44
0.245351 3.31707e-44
0.246382 3.31791e-44
0.247413 3.31872e-44
0.248444 3.31952e-44
0.249475 3.3203e-44
0.250506 3.32106e-44
0.251537 3.3218e-44
0.252568 3.32253e-44
0.253599 3.32323e-44
0.25463 3.32392e-44
0.255661 3.32459e-44
0.256692 3.32524e-44
0.257723 3.32587e-44
0.258754 3.32648e-44
0.259786 3.32708e-44
0.260817 3.32767e-44
0.261848 3.32822e-44
0.262879 3.32876e-44
0.26391 3.32929e-44
0.264941 3.32979e-44
0.265972 3.33028e-44
0.267003 3.33076e-44
0.268034 3.33121e-44
0.269065 3.33164e-44
0.270096 3.33207e-44
0.271127 3.33246e-44
0.272158 3.33285e-44
0.273189 3.33321e-44
0.27422 3.33356e-44
0.275251 3.33389e-44
0.276282 3.3342e-44
0.277313 3.33449e-44
0.278344 3.33478e-44
0.279375 3.33504e-44
0.280406 3.33528e-44
0.281437 3.33551e-44
0.282468 3.33571e-44
0.283499 3.3359e-44
0.28453 3.33608e-44
0.285561 3.33624e-44
0.286592 3.33638e-44
0.287623 3.3365e-44
0.288654 3.33661e-44
0.289686 3.33669e-44
0.290717 3.33677e-44
0.291748 3.33682e-44
0.292779 3.33686e-44
0.29381 3.33689e-44
0.294841 3.33689e-44
0.295872 3.33688e-44
0.296903 3.33686e-44
0.297934 3.33681e-44
0.298965 3.33674e-44
0.299996 3.33667e-44
0.301027 3.33657e-44
0.302058 3.33646e-44
0.303089 3.33634e-44
0.30412 3.33619e-44
0.305151 3.33603e-44
0.306182 3.33586e-44
0.307213 3.33566e-44
0.308244 3.33546e-44
0.309275 3.33523e-44
0.310306 3.33499e-44
0.311337 3.33474e-44
0.312368 3.33446e-44
0.313399 3.33417e-44
0.31443 3.33387e-44
0.315461 3.33355e-44
0.316492 3.33321e-44
0.317523 3.33286e-44
0.318554 3.33249e-44
0.319586 3.3321e-44
0.320617 3.33171e-44
0.321648 3.33129e-44
0.322679 3.33086e-44
0.32371 3.33042e-44
0.324741 3.32995e-44
0.325772 3.32947e-44
0.326803 3.32899e-44
0.327834 3.32847e-44
0.328865 3.32795e-44
0.329896 3.32741e-44
0.330927 3.32685e-44
0.331958 3.32629e-44
0.332989 3.3257e-44
0.33402 3.3251e-44
0.335051 3.32449e-44
0.336082 3.32386e-44
0.337113 3.32321e-44
0.338144 3.32255e-44
0.339175 3.32188e-44
0.340206 3.32118e-44
0.341237 3.32048e-44
0.342268 3.31976e-44
0.343299 3.31902e-44
0.34433 3.31828e-44
0.345361 3.31751e-44
0.346392 3.31673e-44
0.347423 3.31594e-44
0.348454 3.31513e-44
0.349486 3.31431e-44
0.350517 3.31348e-44
0.351548 3.31262e-44
0.352579 3.31176e-44
0.35361 3.31088e-44
0.354641 3.30998e-44
0.355672 3.30907e-44
0.356703 3.30815e-44
0.357734 3.30721e-44
0.358765 3.30626e-44
0.359796 3.3053e-44
0.360827 3.30432e-44
0.361858 3.30332e-44
0.362889 3.30232e-44
0.36392 3.30129e-44
0.364951 3.30026e-44
0.365982 3.29921e-44
0.367013 3.29815e-44
0.368044 3.29707e-44
0.369075 3.29598e-44
0.370106 3.29487e-44
0.371137 3.29376e-44
0.372168 3.29263e-44
0.373199 3.29148e-44
0.37423 3.29032e-44
0.375261 3.28915e-44
0.376292 3.28796e-44
0.377323 3.28677e-44
0.378354 3.28555e-44
0.379386 3.28433e-44
0.380417 3.28309e-44
0.381448 3.28184e-44
0.382479 3.28057e-44
0.38351 3.27929e-44
0.384541 3.278e-44
0.385572 3.2767e-44
0.386603 3.27538e-44
0.387634 3.27405e-44
0.388665 3.2727e-44
0.389696 3.27135e-44
0.390727 3.26998e-44
0.391758 3.2686e-44
0.392789 3.26721e-44
0.39382 3.26579e-44
0.394851 3.26437e-44
0.395882 3.26294e-44
0.396913 3.2615e-44
0.397944 3.26004e-44
0.398975 3.25857e-44
0.400006 3.25708e-44
0.401037 3.25559e-44
0.402068 3.25408e-44
0.403099 3.25256e-44
0.40413 3.25103e-44
0.405161 3.24948e-44
0.406192 3.24793e-44
0.407223 3.24636e-44
0.408254 3.24478e-44
0.409286 3.24318e-44
0.410317 3.24158e-44
0.411348 3.23996e-44
0.412379 3.23833e-44
0.41341 3.23669e-44
0.414441 3.23503e-44
0.415472 3.23337e-44
0.416503 3.23169e-44
0.417534 3.23e-44
0.418565 3.2283e-44
0.419596 3.22659e-44
0.420627 3.22487e-44
0.421658 3.22313e-44
0.422689 3.22139e-44
0.42372 3.21962e-44
0.424751 3.21785e-44
0.425782 3.21608e-44
0.426813 3.21428e-44
0.427844 3.21248e-44
0.428875 3.21066e-44
0.429906 3.20883e-44
0.430937 3.207e-44
0.431968 3.20515e-44
0.432999 3.20329e-44
0.43403 3.20141e-44
0.435061 3.19953e-44
0.436092 3.19764e-44
0.437123 3.19573e-44
0.438154 3.19382e-44
0.439186 3.19189e-44
0.440217 3.18995e-44
0.441248 3.18801e-44
0.442279 3.18605e-44
0.44331 3.18408e-44
0.444341 3.1821e-44
0.445372 3.18011e-44
0.446403 3.17811e-44
0.447434 3.17609e-44
0.448465 3.17407e-44
0.449496 3.17204e-44
0.450527 3.16999e-44
0.451558 3.16794e-44
0.452589 3.16588e-44
0.45362 3.1638e-44
0.454651 3.16171e-44
0.455682 3.15962e-44
0.456713 3.15751e-44
0.457744 3.1554e-44
0.458775 3.15327e-44
0.459806 3.15113e-44
0.460837 3.14899e-44
0.461868 3.14683e-44
0.462899 3.14467e-44
0.46393 3.14249e-44
0.464961 3.14031e-44
0.465992 3.13811e-44
0.467023 3.1359e-44
0.468054 3.13369e-44
0.469086 3.13146e-44
0.470117 3.12923e-44
0.471148 3.12698e-44
0.472179 3.12473e-44
0.47321 3.12247e-44
0.474241 3.12019e-44
0.475272 3.11791e-44
0.476303 3.11562e-44
0.477334 3.11332e-44
0.478365 3.111e-44
0.479396 3.10869e-44
0.480427 3.10636e-44
0.481458 3.10402e-44
0.482489 3.10167e-44
0.48352 3.09931e-44
0.484551 3.09694e-44
0.485582 3.09457e-44
0.486613 3.09218e-44
0.487644 3.08979e-44
0.488675 3.08739e-44
0.489706 3.08498e-44
0.490737 3.08256e-44
0.491768 3.08013e-44
0.492799 3.07769e-44
0.49383 3.07524e-44
0.494861 3.07279e-44
0.495892 3.07032e-44
0.496923 3.06785e-44
0.497954 3.06537e-44
0.498986 3.06288e-44
0.500017 3.06038e-44
0.501048 3.05787e-44
0.502079 3.05536e-44
0.50311 3.05283e-44
0.504141 3.0503e-44
0.505172 3.04776e-44
0.506203 3.04521e-44
0.507234 3.04265e-44
0.508265 3.04008e-44
0.509296 3.03751e-44
0.510327 3.03493e-44
0.511358 3.03234e-44
0.512389 3.02974e-44
0.51342 3.02713e-44
0.514451 3.02452e-44
0.515482 3.0219e-44
0.516513 3.01927e-44
0.517544 3.01663e-44
0.518575 3.01398e-44
0.519606 3.01133e-44
0.520637 3.00866e-44
0.521668 3.006e-44
0.522699 3.00332e-44
0.52373 3.00063e-44
0.524761 2.99794e-44
0.525792 2.99524e-44
0.526823 2.99253e-44
0.527854 2.98982e-44
0.528886 2.98709e-44
0.529917 2.98436e-44
0.530948 2.98163e-44
0.531979 2.97888e-44
0.53301 2.97613e-44
0.534041 2.97337e-44
0.535072 2.9706e-44
0.536103 2.96783e-44
0.537134 2.96505e-44
0.538165 2.96226e-44
0.539196 2.95946e-44
0.540227 2.95666e-44
0.541258 2.95385e-44
0.542289 2.95103e-44
0.54332 2.94821e-44
0.544351 2.94538e-44
0.545382 2.94254e-44
0.546413 2.9397e-44
0.547444 2.93684e-44
0.548475 2.93399e-44
0.549506 2.93112e-44
0.550537 2.92825e-44
0.551568 2.92537e-44
0.552599 2.92249e-44
0.55363 2.91959e-44
0.554661 2.9167e-44
0.555692 2.91379e-44
0.556723 2.91088e-44
0.557754 2.90796e-44
0.558786 2.90504e-44
0.559817 2.90211e-44
0.560848 2.89917e-44
0.561879 2.89623e-44
0.56291 2.89328e-44
0.563941 2.89032e-44
0.564972 2.88736e-44
0.566003 2.88439e-44
0.567034 2.88142e-44
0.568065 2.87844e-44
0.569096 2.87545e-44
0.570127 2.87246e-44
0.571158 2.86946e-44
0.572189 2.86646e-44
0.57322 2.86345e-44
0.574251 2.86043e-44
0.575282 2.85741e-44
0.576313 2.85438e-44
0.577344 2.85135e-44
0.578375 2.84831e-44
0.579406 2.84526e-44
0.580437 2.84221e-44
0.581468 2.83915e-44
0.582499 2.83609e-44
0.58353 2.83302e-44
0.584561 2.82995e-44
0.585592 2.82687e-44
0.586623 2.82379e-44
0.587654 2.8207e-44
0.588686 2.8176e-44
0.589717 2.8145e-44
